129988  36 eps   Boo Mirak(also HD6860,95418); Pulcherrima                   17                     
129989  36 eps   Boo Izar; Mirac(also HD6860); Mirak(also HD6860,95418);      2                     
129989  36 eps   Boo Mirach; Mizar(see HD6860,116656); Pulcherrima            2                     
130841   9 alf02 Lib Zuben Elgenubi; Kiffa Australis                          2,17                  
130841   9 alf02 Lib Zubenelgenubi                                            2,15                  
130841   9 alf02 Lib Elkhiffa Australis                                       2                     
130841   9 alf02 Lib Zuben Ehl'genubi; Kiffa Australis                       24                     
130841   9 alf02 Lib Zuben ehl' Genubi                                       23                     
130945  38 h     Boo Merga                                                    2,17                  
130945  38 h     Boo Marrha; El Mara el Musalsela; Falx Italica               2                     
131873   7 bet   UMi Kocab                                                    2,19                  
131873   7 bet   UMi Kochab                                                   2,15,17,22            
131873   7 bet   UMi Kochah(with HD137422,136726- "Guards of the Pole")       2                     
131873   7 bet   UMi Kokhab                                                  21,23,24               
132742  19 del   Lib Zuben Elakribi                                           2,17                  
133208  42 bet   Boo Nekkar                                                   2,15,17,23            
133208  42 bet   Boo Merez                                                    2,17                  
133208  42 bet   Boo Meres                                                    2                     
133208  42 bet   Boo Merets                                                  23                     
133216  20 sig   Lib Brachium; Cornu; Zuben el Genubi; Zuban al Akrab         2                     
133216  20 sig   Lib Zuben Hakrabi(also HD133774)                             2                     
133774  21 nu.   Lib Zuben Hakrabi(also HD133216)                            17                     
135722  49 del   Boo Printseps                                               24                     
135742  27 bet   Lib Zuben Elschemali; Kiffa Borealis                         2,17                  
135742  27 bet   Lib Zubeneschamali                                          15                     
135742  27 bet   Lib Zuben Eschamali; Zuben el Chamali; Zubenesch; Zubenelg   2                     
135742  27 bet   Lib Zuben Ehl'shemali; Kiffa Borealis                       24                     
135742  27 bet   Lib Zubenish                                                23                     
136726  11       UMi Pherkad Minor(see HD131873)                              2                     
137391  51 mu.01 Boo Alkalurops                                               2,15,17               
137391  51 mu.01 Boo Inkalunis; Icalurus; Clava; Venabulum                    2                     
137422  13 gam   UMi Pherkad                                                  2,15,17               
137422  13 gam   UMi Pherkad Major(see HD131873)                              2                     
137422  13 gam   UMi Ferkad                                                  23,24                  
137759  12 iot   Dra Ed Asich; Eldsich; Al Dhiba; Al Dhihi                    2                     
137759  12 iot   Dra Edasich                                                 15                     
137909   3 bet   CrB Nusakan                                                  2,15,17,23            
138905  38 gam   Lib Zuben Elakrab                                            2,17                  
138905  38 gam   Lib Zuben Hakraki; Zuben el Hakrabi                          2                     
139006   5 alf   CrB Alphekka                                                 2,19                  
139006   5 alf   CrB Alphecca                                                 2,15,17,22            
139006   5 alf   CrB Gemma                                                    2,17,21,23,24         
139006   5 alf   CrB Gnosia                                                   2,17                  
139006   5 alf   CrB Alphacca; The Jewel; Gnosia Stella Coronae; Ashtaroth    2                     
139006   5 alf   CrB Zhemchuzhina                                            24                     
139006   5 alf   CrB Al'fakka                                                21                     
139006   5 alf   CrB Al'fekka                                                23,24                  
139641  54 phi   Boo Ceginus(also HD127762)                                  17                     
140573  24 alf   Ser Unukalhai                                                2,15,19               
140573  24 alf   Ser Unuk Elhaia                                              2,17                  
140573  24 alf   Ser Cor Serpentis                                            2,17,23               
140573  24 alf   Ser Unuk al Hay; Unuk; Unukalhay                             2                     
140573  24 alf   Ser Unuk Ehl'khaja                                          24                     
140573  24 alf   Ser Unuk alb Khaj; Unuk-Ehl'khaja; Unuk al' Khaj            23                     
143275   7 del   Sco Dschubba                                                 2,17                  
143275   7 del   Sco Iclarkrau                                                2                     
143275   7 del   Sco Dzhubba                                                 23                     
144069     ksi   Sco Graffias                                                24                     
144070     ksi   Sco Grafias(see HD144217,152334)                             2                     
144217   8 bet01 Sco Graffias                                                 2,15                  
144217   8 bet01 Sco Acrab; Elacrab                                           2,17                  
144217   8 bet01 Sco Grafias(also HD144070,152334); Grassias;  Akrab          2                     
144217   8 bet01 Sco Akrab                                                   23,24                  
144217   8 bet01 Sco Ehlyakrab                                               24                     
145001   7 kap   Her Marsik                                                   2,17                  
145001   7 kap   Her Marfik; Mirfak(also HD20902); Marfak                     2                     
145502  14 nu.   Sco Jabbah                                                   2                     
145502  14 nu.   Sco Lesath(also HD158408)                                   17                     
146051   1 del   Oph Yed Prior                                                2,15,17               
146051   1 del   Oph Yad; Yed; Jed                                            2                     
146051   1 del   Oph Jed Prior                                               24                     
146791   2 eps   Oph Yed Posterior                                            2,15,17               
146791   2 eps   Oph Jed Posterior                                           24                     
147165  20 sig   Sco Alniyat; Al Niyat(with HD149438)                         2                     
148112  24 ome   Her Kajam                                                    2,17                  
148112  24 ome   Her Cujam; Cajam; Caiam                                      2                     
148478  21 alf   Sco Antares                                                  2,15,17,19,21,22,23,24
148478  21 alf   Sco Vespertilio                                              2,17,24               
148478  21 alf   Sco Cor Scorpii; Kalb al Akrab                               2                     
148856  27 bet   Her Kornephoros                                              2,15,17               
148856  27 bet   Her Rutilicus                                                2,17                  
148856  27 bet   Her Korneforos                                               2,23,24               
148857  10 lam   Oph Marfic; Marfik; Marsic                                   2                     
149438  23 tau   Sco Alniyat; Al Niyat(with HD147165)                         2                     
149757  13 zet   Oph Khan                                                    24                     
150798     alf   TrA Atria(see HD11443)                                      15                     
150798     alf   TrA Metallakh(see HD11443)                                  24                     
152334     zet02 Sco Grafias(also HD144070,144217)                           17                     
154905  21 mu.   Dra Arrakis                                                 17                     
154906  21 mu.   Dra Arrakis; Errakis; Al Rakis; El Rakis                     2                     
155125  35 eta   Oph Sabik                                                    2,17,23,24            
155125  35 eta   Oph Al'sabik                                                24                     
155763  22 zet   Dra Aldhibah; Eldsib                                         2                     
155763  22 zet   Dra Nodus I(also HD163588)                                  17                     
155763  22 zet   Dra Nod                                                     24                     
156014  64 alf01 Her Rasalgethi                                               2,19,22               
156014  64 alf01 Her Ras Algethi                                              2,17                  
156014  64 alf01 Her Rasalegti                                                2                     
156014  64 alf01 Her Ras Al'geti                                             21,23,24               
156164  65 del   Her Sarin                                                    2,17,23               
158408  34 ups   Sco Lesath(also HD145502)                                    2,15                  
158408  34 ups   Sco Lesuth                                                   2                     
158408  34 ups   Sco Lezat; Lezakh                                           24                     
158899  76 lam   Her Maasym                                                   2,17                  
158899  76 lam   Her Masym; Misam(also HD13994,19476)                         2                     
158926  35 lam   Sco Shaula                                                   2,15,17,19,23,24      
159181  23 bet   Dra Rastaban(also HD164058)                                  2,15,23,24            
159181  23 bet   Dra Alwaid                                                   2,17                  
159181  23 bet   Dra Asuia; Rastaben                                          2                     
159532     the   Sco Sargas                                                   2,23                  
159541  24 nu.01 Dra Kuma                                                    17                     
159560  25 nu.02 Dra Kuma                                                     2                     
159561  55 alf   Oph Rasalhague                                               2,15,19,22            
159561  55 alf   Oph Ras Alhague                                              2,17                  
159561  55 alf   Oph Ras Al'khag                                             23,24                  
159561  55 alf   Oph Rasal'khag                                              23                     
159561  55 alf   Oph Ras Al'khage                                            21                     
161096  60 bet   Oph Cebalrai                                                 2,15                  
161096  60 bet   Oph Kelb Alrai                                               2,17                  
161096  60 bet   Oph Kabalrai; Cheleb; Celb-al-Rai                            2                     
161096  60 bet   Oph Tsel'bal'raj                                            23,24                  
161096  60 bet   Oph Tsebal'raj                                              23                     
162003  31 psi   Dra Dziban                                                   2,17                  
162003  31 psi   Dra Dsiban                                                   2                     
163588  32 ksi   Dra Grumium                                                  2,15,17               
163588  32 ksi   Dra Genam; Nodus I(also HD155763)                            2                     
163917  64 nu.   Oph Sinistra                                                24                     
164058  33 gam   Dra Etamin                                                   2,17,19               
164058  33 gam   Dra Eltanin                                                 15                     
164058  33 gam   Dra Rastaban(also HD159181)                                  2,17                  
164058  33 gam   Dra Etanin; Ettanin; Rasaben; Zenith Star                    2                     
164058  33 gam   Dra Ehtamin                                                 21,23,24               
164975     W     Sgr Nash; Alnasl; Alwazl; Zujj al Nushshabah                 2                     
164975     W     Sgr Nushaba(see HD165135)                                    2                     
165135  10 gam   Sgr Nash; Nushaba(see HD164975)                              2,17,24               
165135  10 gam   Sgr Alnasl                                                   2,15                  
165135  10 gam   Sgr Alwazl; Zujj al Nushshabah                               2                     
166205  23 del   UMi Yildun                                                   2,17                  
166205  23 del   UMi Vildiur; Gildun                                          2                     
166205  23 del   UMi Pherkard                                                17                     
166205  23 del   UMi Jildun                                                  23                     
166937  13 mu.   Sgr Polis                                                   24                     
168454  19 del   Sgr Kaus Media                                               2,15                  
168454  19 del   Sgr Kaus Medius                                             17                     
168454  19 del   Sgr Kaus Meridionalis                                        2,23                  
168454  19 del   Sgr Media                                                    2                     
168454  19 del   Sgr Kaus Meridianalis                                       24                     
169022  20 eps   Sgr Kaus Australis                                           2,15,17,19,23,24      
169702   2 mu.   Lyr Alathfar; Al Athfar                                      2                     
169916  22 lam   Sgr Kaus Borealis                                            2,15,17,23            
172167   3 alf   Lyr Vega                                                     2,15,17,19,21,22,23,24
172167   3 alf   Lyr Wega; Fidis; Harp Star                                   2                     
174638  10 bet   Lyr Sheliak                                                  2,15,17,19,23,24      
174638  10 bet   Lyr Shelyak; Shiliak                                         2                     
174974  32 nu.01 Sgr Ain al Rami                                              2                     
175191  34 sig   Sgr Nunki                                                    2,15,17,19,23,24      
175191  34 sig   Sgr Sadira                                                   2                     
175191  34 sig   Sgr Pelag                                                   24                     
175638  63 the01 Ser Alya                                                     2,15,17               
175638  63 the01 Ser Alga                                                     2                     
176411  13 eps   Aql Deneb el Okab(see HD182640,177724); Deneb(see HD177724)  2                     
176437  14 gam   Lyr Sulafat                                                  2,15,23               
176437  14 gam   Lyr Sulaphat                                                 2,17                  
176687  38 zet   Sgr Ascella                                                  2,17                  
176687  38 zet   Sgr Askela                                                  24                     
176687  38 zet   Sgr Astsella                                                23,24                  
177241  39 omi   Sgr Manubrij                                                24                     
177482     sig   Oct Polaris Australis                                        2                     
177724  17 zet   Aql Deneb el Okab(see HD182640,176411); Deneb(see HD176411)  2                     
178253     alf   CrA Alfecca Meridiana                                        2                     
178524  41 pi.   Sgr Albaldah; Al Baldah                                      2                     
180163  20 eta   Lyr Aladfar                                                  2                     
180711  57 del   Dra Altais                                                   2,15                  
180711  57 del   Dra Aldib                                                    2,17                  
180711  57 del   Dra Nodus Secundus                                           2                     
180711  57 del   Dra Nodus II                                                17                     
180711  57 del   Dra Al'tais                                                 23                     
181454     bet01 Sgr Arkab Prior                                              2,17                  
181454     bet01 Sgr Arkab                                                    2,15                  
181454     bet01 Sgr Urkab(with HD181623)                                     2                     
181623     bet02 Sgr Arkab Posterior                                          2,17                  
181623     bet02 Sgr Arkab; Urkab(with HD181454)                              2                     
181869     alf   Sgr Rukbat                                                   2,15,17               
181869     alf   Sgr Alrami                                                   2,17                  
181869     alf   Sgr Rucba(also HD8538); Rukbat al Rami                       2                     
182640  30 del   Aql Deneb Okab(see HD176411,177724,188310)                  17                     
183439   6 alf   Vul Anser (rarely used)                                      2                     
183912   6 bet01 Cyg Albireo                                                  2,15,17,19            
183912   6 bet01 Cyg Al'bireo                                                21,23,24               
185144  61 sig   Dra Alsafi; Athafi                                           2                     
185758   5 alf   Sge Sham                                                     2,17,23               
185758   5 alf   Sge Alsahm                                                   2                     
186791  50 gam   Aql Tarazed                                                  2,15,17,19,23         
186791  50 gam   Aql Reda                                                     2,17                  
187642  53 alf   Aql Altair                                                   2,15,17,19,22         
187642  53 alf   Aql Atair                                                    2,24                  
187642  53 alf   Aql Al'tair                                                 21,23,24               
188119  63 eps   Dra Tyl                                                      2,17                  
188310  59 ksi   Aql Deneb Okab(see HD176411,177724,182640)                  24                     
188376  58 ome   Sgr Terebellum(see HD188603,189005,189763)                   2                     
188376  58 ome   Sgr Terebell                                                24                     
188512  60 bet   Aql Alshain                                                  2,15,17,19,23         
188512  60 bet   Aql Alschairn                                                2                     
188603  59 b01   Sgr Terebellum(see HD188376,189005,189763)                   2                     
189005  60 A     Sgr Terebellum(see HD188376)                                 2                     
189763  62 c     Sgr Terebellum(see HD188376)                                 2                     
192876   5 alf01 Cap Prima Giedi; Algiedi Prima; Algedi(with HD192947)        2                     
192947   6 alf02 Cap Gredi                                                    2,17                  
192947   6 alf02 Cap Algedi(with HD192876)                                    2,15,23               
192947   6 alf02 Cap Secunda Giedi; Algiedi Secunda                           2                     
192947   6 alf02 Cap Deneb Al'gedi; Gnedi                                    24                     
193432   8 nu.   Cap Alshat                                                   2                     
193495   9 bet   Cap Dabih                                                    2,15,17               
193495   9 bet   Cap Dabikh                                                  23,24                  
193495   9 bet   Cap Dikhabda                                                24                     
193924     alf   Pav Peacock                                                  2,15                  
193924     alf   Pav Pikok                                                   23                     
194093  37 gam   Cyg Sadr                                                     2,15,23,24            
194093  37 gam   Cyg Sador                                                    2,17                  
194093  37 gam   Cyg Sadir                                                    2                     
194636  10 pi.   Cap Okul                                                    24                     
195556  45 ome01 Cyg Ruchba(see HD195774)                                     2                     
195774  46 ome02 Cyg Ruchba(see HD195556)                                     2                     
195774  46 ome02 Cyg Rukbat al-dajajah; Al Rukbah al Dajajah                  2                     
195810   2 eps   Del Deneb Dulfim; Deneb el Delphinus                         2                     
195810   2 eps   Del Deneb ehl' Del'fini                                     24                     
196524   6 bet   Del Rotanev                                                  2,17,23               
196524   6 bet   Del Rotanen; Venator                                         2                     
196867   9 alf   Del Svalocin                                                 2,17                  
196867   9 alf   Del Sualocin; Scalovin; Nicolaus                             2                     
196867   9 alf   Del Sualotsin                                               23                     
197345  50 alf   Cyg Deneb                                                    2,15,19,21,22,23,24   
197345  50 alf   Cyg Deneb Cygni; Arided                                      2,17                  
197345  50 alf   Cyg Deneb el Adige; Gallina; Arrioph                         2                     
197345  50 alf   Cyg Aridif                                                   2,24                  
197989  53 eps   Cyg Gienah(see HD106625)                                     2,17                  
197989  53 eps   Cyg Gienah Cygni                                             2                     
197989  53 eps   Cyg Gienakh                                                 23                     
198001   2 eps   Aqr Albali                                                   2,15,17               
198001   2 eps   Aqr Al Bali                                                  2                     
198001   2 eps   Aqr Al'bali                                                 23                     
200499  22 eta   Cap Arm                                                     24                     
202447   8 alf   Equ Kitalpha                                                 2,15                  
202447   8 alf   Equ Kitel Phard; Kitalphar                                   2                     
202447   8 alf   Equ Kital'fa                                                23,24                  
202447   8 alf   Equ Kital'fia                                               23                     
203280   5 alf   Cep Alderamin                                                2,15,17,19,22         
203280   5 alf   Cep Alderaimin                                               2                     
203280   5 alf   Cep Al'deramin                                              21,23,24               
204867  22 bet   Aqr Sadalsuud                                                2,15,23,24            
204867  22 bet   Aqr Sadalsud                                                 2,17                  
204867  22 bet   Aqr Sad es Saud; Sadalsund; Saad el Sund                     2                     
204867  22 bet   Aqr Sad Ehl'zul                                             24                     
205021   8 bet   Cep Alfirk                                                   2,15                  
205021   8 bet   Cep Alphirk                                                  2,17                  
205021   8 bet   Cep Al'firk                                                 23                     
205637  39 eps   Cap Kastra                                                  24                     
206088  40 gam   Cap Nashira                                                  2,15,17,23,24         
206672  80 pi.01 Cyg Azelfafage                                               2,17                  
206778   8 eps   Peg Enif                                                     2,15,17,19            
206778   8 eps   Peg Enf; Enir; Al Anf; Os Pegasi; Fom                        2                     
206778   8 eps   Peg Ehnif                                                   23,24                  
206936     mu.   Cep Erakis                                                  17                     
206936     mu.   Cep Granatovaya                                             24                     
206936     mu.   Cep Ehrakis                                                 23                     
207098  49 del   Cap Deneb Algedi                                             2,15                  
207098  49 del   Cap Deneb Algiedi; Scheddi                                   2,17                  
207098  49 del   Cap Sheddi                                                   2                     
207098  49 del   Cap Deneb Al'gedi                                           23                     
207971     gam   Gru Al'danab                                                23                     
209750  34 alf   Aqr Sadalmelik                                               2,15,19               
209750  34 alf   Aqr Sadalmelek                                               2,17,23               
209750  34 alf   Aqr Sadlamulk; El Melik; Saad el Melik                       2                     
209750  34 alf   Aqr Sadal'melik                                             23,24                  
209750  34 alf   Aqr Sadal'melek                                             21                     
209790  17 ksi   Cep Alkurhah; Al Kirdah; Kurhah                              2                     
209952     alf   Gru Alnair                                                   2,17,19               
209952     alf   Gru Al Nair                                                  2                     
209952     alf   Gru Al Na'ir                                                15                     
209952     alf   Gru Al'nair                                                 23                     
210418  26 the   Peg Biham                                                    2,15                  
210418  26 the   Peg Baham                                                    2                     
210418  26 the   Peg Bakham                                                  23                     
211391  43 the   Aqr Ancha                                                    2,15,17               
212061  48 gam   Aqr Sadalachbia                                              2,17                  
212061  48 gam   Aqr Sadachbia                                                2,15                  
213798  29 rho   Cep Al Kalb al Rai                                           2                     
214376  63 kap   Aqr Situla                                                   2,17                  
214923  42 zet   Peg Homam                                                    2,15,17               
214923  42 zet   Peg Homan; Humam; Al Hammam                                  2                     
214923  42 zet   Peg Khomam                                                  23                     
215182  44 eta   Peg Matar                                                    2,15,17,23            
216131  48 mu.   Peg Sadalbari                                               15,23                  
216627  76 del   Aqr Skat                                                     2,15,17,23,24         
216627  76 del   Aqr Scheat                                                   2                     
216627  76 del   Aqr Sheat(see HD217906)                                      2,24                  
216956  24 alf   PsA Fomalhaut                                                2,17,19               
216956  24 alf   PsA Formalhaut                                              15,22                  
216956  24 alf   PsA Os Piscis Meridiani; Os Piscis Notii; Difda al Auwel     2                     
216956  24 alf   PsA Fomal'gaut                                              23,24                  
216956  24 alf   PsA Fomal'khaut                                             21                     
217891   4 bet   Psc Fum al Samakah                                           2                     
217906  53 bet   Peg Scheat                                                   2,15,17,19,22         
217906  53 bet   Peg Sheat(see HD216627)                                      2,21,23,24            
217906  53 bet   Peg Seat Alpheras; Menkib(also HD24912)                      2                     
218045  54 alf   Peg Markab(also HD220061)                                    2,15,17,19,21,22,23,24
218045  54 alf   Peg Marchab                                                  2                     
218045  54 alf   Peg Merkab                                                  24                     
220061  62 tau   Peg Kerb                                                     2,17                  
220061  62 tau   Peg Salm; Markab(also HD218045); El khereb                   2                     
222404  35 gam   Cep Alrai                                                    2,17                  
222404  35 gam   Cep Errai                                                    2,15                  
222404  35 gam   Cep Arrai; Er Rai                                            2                     
222404  35 gam   Cep Al'rai                                                  23                     
